source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
我是阿晋不是阿晉,2018-07-21,,459,441,9,8,,,1,9,/XxSunJinxX/photos/a.388150598059765/917553021786184/?type=3&refid=17&_ft_=mf_story_key.917553021786184%3Atop_level_post_id.917553021786184%3Atl_objid.917553021786184%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.917553021786184%3Apage_id.381591828715642%3Aphoto_id.917553021786184%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A917553021786184%2C%22publish_time%22%3A1532178602%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22object_fbtype%22%3A22%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A917553021786184%2C%22share_id%22%3A0%7D%5D%7D%2C%22184052849064419%22%3A%7B%22page_id%22%3A184052849064419%2C%22role%22%3A16%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.381591828715642%3A306061129499414%3A69%3A0%3A1543651199%3A-6865085379428576438&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-21,這次參加了CAPSULE舉辦的百人吃雞活動《雞2遊戲》 看看這海報... 是不是很猛啊！！！ 7/22(日) 18:00活動當天也會開直播，記得要準時來看喔 現在就來按讚留言，7/25 19:00公布抽出3位送《絕地求生》的遊戲序號 讓你們跟我一起吃雞！,418,382,30,1,4,,1,66,/story.php?story_fbid=917303151811171&id=381591828715642&refid=17&_ft_=mf_story_key.917303151811171%3Atop_level_post_id.917303151811171%3Atl_objid.917303151811171%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.917303151811171%3Apage_id.381591828715642%3Aphoto_id.917301595144660%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A917303151811171%2C%22publish_time%22%3A1532163600%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A917303151811171%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-3369360821499383975&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-21,我的金句。,630,530,85,13,2,,,12,/story.php?story_fbid=917349435139876&id=381591828715642&refid=17&_ft_=mf_story_key.917349435139876%3Atop_level_post_id.917349435139876%3Atl_objid.917349435139876%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.917349435139876%3Apage_id.381591828715642%3Aphoto_id.917349408473212%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A917349435139876%2C%22publish_time%22%3A1532162379%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A917349435139876%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A3213403692613017839&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-21,抽獎在YT抽！！ 做了比一塊錢還小！ 超迷你獎牌 影片連結：https://youtu.be/QmV_uPBGD3I,305,295,6,1,3,,,5,/story.php?story_fbid=917179635156856&id=381591828715642&refid=17&_ft_=mf_story_key.917179635156856%3Atop_level_post_id.917179635156856%3Atl_objid.917179635156856%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.917179635156856%3Apage_id.381591828715642%3Aphoto_id.917179608490192%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A917179635156856%2C%22publish_time%22%3A1532146197%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A917179635156856%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A256543305699111184&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-19,為什麼頭上一堆波利？ 原來是要我回去守護永恆的愛嗎? 沒問題！ 新三轉職業登場，還有很多很帥的坐騎 該回去看一下了 明天晚上九點開始直播喔～ 之後還會抽三箱波利氣泡水!! (各含遊戲虛寶兌換卡一張) 一起回去仙境傳說： https://app.adjust.com/evft6oo,227,218,6,2,1,,,7,/story.php?story_fbid=915107428697410&id=381591828715642&refid=17&_ft_=mf_story_key.915107428697410%3Atop_level_post_id.915107428697410%3Atl_objid.915107428697410%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.915107428697410%3Apage_id.381591828715642%3Aphoto_id.915105642030922%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A915107428697410%2C%22publish_time%22%3A1531998000%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A915107428697410%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-6093733605550709332&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-13,明天會去台中的GJ動漫創作嘉年華 那天下午有老爹的演講喔！！！ 待到三點回家～ 地址是台中興大 阿還有 新影片看一下啦qwq 訂閱也訂一下嘛！ 就快三十萬了﻿,262,251,9,2,,,,3,/story.php?story_fbid=909727772568709&id=381591828715642&refid=17&_ft_=mf_story_key.909727772568709%3Atop_level_post_id.909727772568709%3Atl_objid.909727772568709%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.909727772568709%3Apage_id.381591828715642%3Aphoto_id.909727712568715%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A909727772568709%2C%22publish_time%22%3A1531492454%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A909727772568709%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A7146580655359416462&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-14,興大真的很熱。,321,310,8,,2,,1,6,/story.php?story_fbid=910315905843229&id=381591828715642&refid=17&_ft_=mf_story_key.910315905843229%3Atop_level_post_id.910315905843229%3Atl_objid.910315905843229%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.910315905843229%3Apage_id.381591828715642%3Aphoto_id.910315869176566%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A910315905843229%2C%22publish_time%22%3A1531546061%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A910315905843229%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-8306899371556198325&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-17,,411,381,24,1,,5,,6,/story.php?story_fbid=913346852206801&id=381591828715642&refid=17&_ft_=mf_story_key.913346852206801%3Atop_level_post_id.913346852206801%3Atl_objid.913346852206801%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.913346852206801%3Apage_id.381591828715642%3Atext_formatting.1868855943417360%3Astory_location.4%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A913346852206801%2C%22publish_time%22%3A1531819505%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A913346852206801%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A4041136512253766301&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-18,天氣那麼熱 當然就是要吃冰啊!! 快來看我自製的 天然七彩剉冰吧(ゝ∀･) 不過呢 他最後居然變成了.....?,225,215,5,1,4,,,3,/story.php?story_fbid=914228212118665&id=381591828715642&refid=17&_ft_=mf_story_key.914228212118665%3Atop_level_post_id.914228212118665%3Atl_objid.914228212118665%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.914228212118665%3Apage_id.381591828715642%3Aphoto_id.914227655452054%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A914228212118665%2C%22publish_time%22%3A1531906200%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A914228212118665%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-8167719669664605601&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-12,阿嘎展！！！ 只到7/15 抱歉感冒剪太慢了q_q 影片:https://youtu.be/95Zmm_ohp5I,313,307,6,,,,,3,/story.php?story_fbid=908359722705514&id=381591828715642&refid=17&_ft_=mf_story_key.908359722705514%3Atop_level_post_id.908359722705514%3Atl_objid.908359722705514%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.908359722705514%3Apage_id.381591828715642%3Aphoto_id.908359556038864%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A908359722705514%2C%22publish_time%22%3A1531374514%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A908359722705514%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-1520360822847834191&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-04,貓咪時間～～～ 因為搬家所以買了貓跳台 不過 嗯．．． 跳台真的.... 影片連結：https://youtu.be/LY7eyTgH4cI,306,292,10,2,1,1,,3,/story.php?story_fbid=899915353549951&id=381591828715642&refid=17&_ft_=mf_story_key.899915353549951%3Atop_level_post_id.899915353549951%3Atl_objid.899915353549951%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.899915353549951%3Apage_id.381591828715642%3Aphoto_id.899914246883395%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A899915353549951%2C%22publish_time%22%3A1530694801%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A899915353549951%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-2839497866309834570&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-06,大家期待已久的(才沒有 夾娃娃影片下集出了！ 到底這次有沒有夾到娃娃呢? 讓我們一起看下去！ 還沒看過上集的快去補阿阿阿阿,235,221,10,3,1,,,2,/story.php?story_fbid=902788029929350&id=381591828715642&refid=17&_ft_=mf_story_key.902788029929350%3Atop_level_post_id.902788029929350%3Atl_objid.902788029929350%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.902788029929350%3Apage_id.381591828715642%3Aphoto_id.902786979929455%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A902788029929350%2C%22publish_time%22%3A1530875597%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A902788029929350%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A8339094129336797302&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-07,影片上傳啦！！！！ 影片連結在留言 對不起我遲到。 影片上傳中稍等我一下qqqqqqqqq,276,266,6,3,1,,,5,/story.php?story_fbid=903499443191542&id=381591828715642&refid=17&_ft_=mf_story_key.903499443191542%3Atop_level_post_id.903499443191542%3Atl_objid.903499443191542%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.903499443191542%3Apage_id.381591828715642%3Aphoto_id.903499416524878%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A903499443191542%2C%22publish_time%22%3A1530937311%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A903499443191542%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A6187817075824178154&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-10,,1330,1298,24,8,,,,15,/XxSunJinxX/photos/a.381592242048934/906926079515545/?type=3&refid=17&_ft_=mf_story_key.906926152848871%3Atop_level_post_id.906926079515545%3Atl_objid.906926079515545%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.906926152848871%3Apage_id.381591828715642%3Aphoto_id.906926079515545%3Astory_location.4%3Astory_attachment_style.profile_media%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A906926152848871%2C%22publish_time%22%3A1531239709%2C%22story_name%22%3A%22EntProfilePictureEdgeStory%22%2C%22object_fbtype%22%3A22%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntProfilePictureEdgeStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.381591828715642%3A306061129499414%3A30%3A0%3A1543651199%3A-2904739921063615635&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-07-04,雨天。 大家除了用FB還有哪些社群網站呢 #我有IG AJINAMW #還有沒在用的推特,386,378,4,2,2,,,19,/story.php?story_fbid=900671910140962&id=381591828715642&refid=17&_ft_=mf_story_key.900671910140962%3Atop_level_post_id.900671910140962%3Atl_objid.900671910140962%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.900671910140962%3Apage_id.381591828715642%3Astory_location.4%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A900671910140962%2C%22publish_time%22%3A1530676159%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A900671910140962%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-8957836719915394388&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-06-27,今天ㄉ新影片！！,233,221,12,,,,,2,/story.php?story_fbid=894104870797666&id=381591828715642&refid=17&_ft_=mf_story_key.894104870797666%3Atop_level_post_id.894104870797666%3Atl_objid.894104870797666%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.894104870797666%3Apage_id.381591828715642%3Aphoto_id.894104850797668%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A894104870797666%2C%22publish_time%22%3A1530090009%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A894104870797666%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A1963501698400225992&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-06-28,哎呀 明天就是！ 暑假的到來了嗎！？ 反正... 我沒暑假q_q,392,378,,4,1,9,,6,/story.php?story_fbid=895156850692468&id=381591828715642&refid=17&_ft_=mf_story_key.895156850692468%3Atop_level_post_id.895156850692468%3Atl_objid.895156850692468%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.895156850692468%3Apage_id.381591828715642%3Astory_location.4%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A895156850692468%2C%22publish_time%22%3A1530185974%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A895156850692468%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-9173869981889135893&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-06-29,阿拉拉拉 學生們都放假了對吧！ 大家也要放假了吧！ 那就來看新的巨大化吧！！ 影片連結：https://youtu.be/QDH4UW6K1pE,336,327,5,3,1,,,2,/story.php?story_fbid=896004570607696&id=381591828715642&refid=17&_ft_=mf_story_key.896004570607696%3Atop_level_post_id.896004570607696%3Atl_objid.896004570607696%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.896004570607696%3Apage_id.381591828715642%3Aphoto_id.896002903941196%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A896004570607696%2C%22publish_time%22%3A1530270001%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A896004570607696%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-5106246667983037759&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-06-30,耶～～～～～～～ 還沒看的快看～～～,328,308,16,4,,,,4,/story.php?story_fbid=896858040522349&id=381591828715642&refid=17&_ft_=mf_story_key.896858040522349%3Atop_level_post_id.896858040522349%3Atl_objid.896858040522349%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.896858040522349%3Apage_id.381591828715642%3Aphoto_id.896858010522352%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A896858040522349%2C%22publish_time%22%3A1530332913%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A896858040522349%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A4807212612367088166&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-06-26,明天的新影片.... 我到底做出了多殘念的東西呢 期待明天！,333,316,12,5,,,,4,/story.php?story_fbid=893257850882368&id=381591828715642&refid=17&_ft_=mf_story_key.893257850882368%3Aog_action_id.893257877549032%3Atop_level_post_id.893257850882368%3Atl_objid.893257850882368%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.893257850882368%3Apage_id.381591828715642%3Aphoto_id.893257837549036%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A893257850882368%2C%22publish_time%22%3A1530011366%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A893257850882368%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-1840836404939346072&__tn__=%2AW-R#footer_action_list
